data
2004,Terrence,Shawell,QB,RUTG,7,18,38.9,213,11.8,87,2,0,0,175.0
2004,Jeremy,Young,QB,USM,18,46,39.1,213,4.6,26,0,2,3,69.3
2004,Robert,Johnson,WR,ARK,10,19,52.6,209,11.0,74,3,1,2,186.6
2004,Steven,Bright,FB,VAN,22,43,51.2,205,4.8,27,0,0,9,91.2
2004,Grant,Arnoldink,QB,CMU,21,40,52.5,198,5.0,33,0,2,5,84.1
2004,Ty,Branyon,QB,TA&M,19,29,65.5,194,6.7,28,1,0,1,133.1
2004,Joe,Fields,S,SYR,13,29,44.8,192,6.6,60,1,3,6,91.1
2004,Marc,Guillon,QB,ALA,20,43,46.5,191,4.4,39,1,3,0,77.5
2004,Josh,Harris,QB,MTSU,22,32,68.8,187,5.8,36,1,2,10,115.7
2004,Bobby,Robison,QB,MEM,9,16,56.3,185,11.6,38,3,1,0,202.8
2004,Matt,Silva,QB,ARMY,18,36,50.0,185,5.1,24,1,0,3,102.3
2004,Antwan,Smith,QB,HAMP,23,44,52.3,180,4.1,41,1,1,2,89.6
2004,Michael,Sanford,QB,BSU,11,21,52.4,173,8.2,46,0,1,0,112.1
2004,Chris,Dapolito,QB,DUKE,20,38,52.6,172,4.5,47,1,2,4,88.8
2004,Michael,Robinson,QB,PSU,14,39,35.9,170,4.4,39,1,5,5,55.3
2004,Omar,Duarte,QB,UTEP,13,20,65.0,170,8.5,39,3,0,0,185.9
2004,Mike,McGann,QB,TEM,7,12,58.3,165,13.8,63,1,0,1,201.3
2004,Brandon,Sumner,QB,UCF,15,37,40.5,163,4.4,25,1,2,5,75.7
2004,Tali,Ena,QB,UNM,13,41,31.7,157,3.8,57,0,2,2,54.1
2004,Devin,Hollins,QB,ARST,13,26,50.0,155,6.0,23,1,1,0,105.1
2004,Michael,Rathe,QB,SC,12,18,66.7,143,7.9,33,2,1,0,159.0
2004,Joey,Vincent,S,NMSU,5,14,35.7,139,9.9,63,1,0,0,142.7
2004,Sean,Glennon,QB,VT,8,11,72.7,137,12.5,34,2,0,0,237.3
2004,Blake,Powers,TE,IND,9,22,40.9,98,4.5,27,0,2,5,60.1
2004,Matt,Cassel,QB,USC,10,14,71.4,97,6.9,22,0,1,1,115.3
2004,Al,Pena,QB,OKST,7,11,63.6,94,8.5,34,1,0,2,165.4
2004,Mike,Kokal,QB,M-OH,8,14,57.1,94,6.7,21,0,2,2,85.0
2004,Jovon,Bouknight,WR,WYO,2,2,100.0,91,45.5,69,2,0,0,812.2
2004,David,Koral,QB,UCLA,7,12,58.3,89,7.4,25,2,0,5,175.6
2004,Christian,Olsen,QB,UVA,10,12,83.3,88,7.3,21,0,0,1,144.9
2004,Eric,McCollom,QB,IOWA,5,8,62.5,87,10.9,45,0,0,4,153.9
2004,Blake,Mitchell,QB,SC,9,22,40.9,86,3.9,33,1,3,0,61.5
2004,Kainoa,Akina,QB,HAW,7,19,36.8,84,4.4,19,0,4,1,31.9
2004,Chance,Mock,QB,TEX,9,21,42.9,79,3.8,20,0,0,2,74.5
2004,Ryan,Gunderson,QB,ORST,7,16,43.8,74,4.6,27,0,0,0,82.6
2004,Joey,Byerly,QB,UNT,5,12,41.7,73,6.1,43,0,0,0,92.8
2004,Dennis,Dixon,QB,ORE,6,15,40.0,73,4.9,22,0,0,1,80.9
2004,Jeff,Crooks,QB,EMU,5,15,33.3,72,4.8,26,0,1,2,60.3
2004,Derrick,Bush,RB,KENT,3,3,100.0,69,23.0,37,1,0,0,403.2
2004,Tommy,Grady,QB,UTAH,12,14,85.7,63,4.5,10,1,0,0,147.1
2004,Andy,Heiser,QB,NEV,4,6,66.7,62,10.3,33,0,0,0,153.5
2004,Marcus,Perez,WR,NIU,1,1,100.0,61,61.0,61,1,0,0,942.4
2004,Brandon,Coleman,QB,MIZ,4,6,66.7,60,10.0,41,1,0,0,205.7
2004,Bernard,Jackson,QB,COLO,2,2,100.0,59,29.5,41,0,0,0,347.8
2004,Chris,Jordan,WR,WSU,1,1,100.0,59,59.0,59,0,0,0,595.6
2004,Gavin,Dickey,QB,FLA,5,7,71.4,56,8.0,21,0,0,0,138.6
2004,Desmond,Reed,RB,USC,1,1,100.0,55,55.0,55,0,0,0,562.0
2004,Carlton,Jones,RB,ARMY,1,1,100.0,55,55.0,55,0,0,0,562.0
2004,Jeff,Carpenter,RB,BSU,3,3,100.0,46,15.3,28,2,0,0,448.8
2004,Brett,Kern,not found,EAST,1,1,100.0,46,46.0,46,0,0,0,486.4
2004,Anthony,Morelli,QB,PSU,5,13,38.5,45,3.5,15,0,1,1,52.2
2004,Marion,Barber,RB,MINN,3,6,50.0,44,7.3,21,2,2,0,154.9
2004,Marcus,Furman,RB,PITT,1,1,100.0,43,43.0,43,0,0,0,461.2
2004,Matt,Crivello,QB,USU,5,12,41.7,43,3.6,15,0,1,0,55.1
2004,Jamien,McCullum,WR,STAN,1,1,100.0,42,42.0,42,0,0,0,452.8
2004,Curtis,Brown,RB,BYU,1,1,100.0,40,40.0,40,1,0,0,766.0
2004,Lamar,Owens,QB,NAVY,2,5,40.0,38,7.6,31,0,0,0,103.8
2004,Jack,Rolovich,QB,MTST,4,8,50.0,37,4.6,16,0,1,0,63.9
2004,Jerramy,Scott,WR,MSU,2,2,100.0,35,17.5,18,1,0,0,412.0
2004,David,Anderson,WR,CSU,1,1,100.0,34,34.0,34,1,0,0,715.6
2004,Marshawn,Lynch,RB,CAL,2,2,100.0,34,17.0,20,1,0,0,407.8
2004,Aaron,Alexander,WR,MSU,2,3,66.7,34,11.3,30,1,0,0,271.9
2004,Richard,Johnson,WR,VT,1,1,100.0,34,34.0,34,1,0,0,715.6
2004,Matt,Rushbrook,WR,SMU,2,2,100.0,34,17.0,20,1,0,0,407.8
2004,Will,Bland,WR,ECU,1,1,100.0,33,33.0,33,0,0,0,377.2
2004,Thomson,Omboga,WR,MIZ,1,1,100.0,33,33.0,33,0,0,0,377.2
2004,Robbie,Haas,QB,WMU,6,9,66.7,33,3.7,6,0,0,0,97.5
2004,Ryan,Eklund,QB,STAN,2,5,40.0,32,6.4,24,0,1,0,53.8
2004,Emmanuel,Byers,WR,UVA,1,1,100.0,32,32.0,32,0,0,0,368.8
2004,Pat,Dillingham,QB,ND,4,6,66.7,31,5.2,13,0,0,0,110.1
2004,Ryne,Robinson,WR,M-OH,1,2,50.0,31,15.5,31,1,0,0,345.2
2004,Scott,Turner,QB,UNLV,2,8,25.0,31,3.9,28,0,0,0,57.6
2004,Shawn,Bell,QB,BAY,68,113,60.2,544,4.8,34,6,0,11,118.1
2004,Brodie,Croyle,QB,ALA,44,66,66.7,534,8.1,57,6,0,4,164.6
2004,Allen,Webb,QB,KSU,49,94,52.1,521,5.5,48,2,4,11,97.2
2004,Andre',Woodson,QB,UK,54,88,61.4,492,5.6,52,2,1,14,113.6
2004,Greg,Henderson,QB,RICE,33,76,43.4,487,6.4,55,3,8,7,89.2
2004,Travis,Moore,QB,NEV,44,71,62.0,481,6.8,38,3,2,6,127.2
2004,Brian,Luke,QB,KU,40,65,61.5,467,7.2,73,3,1,4,134.0
2004,D.J.,Shockley,QB,UGA,26,60,43.3,464,7.7,53,4,1,7,127.0
2004,Adam,Tafralis,QB,SJSU,29,65,44.6,432,6.6,79,2,1,5,107.5
2004,Terrance,Parks,?,BAY,36,60,60.0,428,7.1,55,2,1,8,127.6
2004,Leon,Jackson,QB,USU,26,46,56.5,404,8.8,46,1,1,3,133.1
2004,Isaiah,Stanback,WR,WASH,23,68,33.8,389,5.7,52,3,3,7,87.6
2004,J.J.,Raterink,QB,WYO,37,64,57.8,373,5.8,55,4,3,8,118.0
2004,Kyle,York,QB,MSST,39,79,49.4,358,4.5,25,3,5,5,87.3
