data
2004,Earnest,Jackson,WR,CIN,24,314,13.1,36,1
2004,Ronnie,Brown,RB,AUB,34,313,9.2,38,1
2004,Maurice,Stovall,WR,ND,21,313,14.9,49,1
2004,Sonny,Shackelford,WR,WASH,21,298,14.2,52,1
2004,Sam,Hurd,WR,NIU,27,298,11.0,26,3
2004,Keith,Brown,WR,ALA,17,295,17.4,57,1
2004,Anthony,Mix,WR,AUB,19,294,15.5,58,3
2004,Greg,Camarillo,WR,STAN,19,294,15.5,36,0
2004,Joseph,Addai,RB,LSU,26,294,11.3,38,4
2004,Dusty,Sprague,WR,COLO,24,294,12.3,34,1
2004,DeQawn,Mobley,WR,TA&M,16,294,18.4,55,3
2004,Billy,Bajema,TE,OKST,20,293,14.7,42,1
2004,Donnie,Avery,WR,HOU,18,293,16.3,60,2
2004,Steve,Breaston,WR,MICH,34,291,8.6,50,3
2004,Eric,Roberts,RB,NAVY,15,291,19.4,47,3
2004,Bret,Smith,WR,TENN,18,291,16.2,60,5
2004,Lawrence,Vickers,RB,COLO,28,290,10.4,34,0
2004,Noah,Whiteside,WR,SC,20,290,14.5,45,0
2004,Troy,Bienemann,TE,WSU,26,288,11.1,26,2
2004,Derrick,Bush,RB,KENT,25,288,11.5,25,3
2004,Marcus,Maxwell,WR,ORE,25,287,11.5,26,2
2004,Brian,Casey,TE,KSU,22,286,13.0,38,2
2004,Owen,Daniels,WR,WIS,25,391,15.6,52,2
2004,Chris,Jackson,T,OHIO,39,390,10.0,51,0
2004,Chris,Baker,WR,RUTG,28,388,13.9,49,2
2004,Jayson,Swain,WR,TENN,29,388,13.4,42,4
2004,Evan,Judge,WR,COLO,31,386,12.5,39,4
2004,Dominique,Byrd,TE,USC,37,384,10.4,33,3
2004,Brad,Cieslak,TE,NIU,31,384,12.4,51,3
2004,Scott,Mitchell,WR,UK,30,383,12.8,41,1
2004,T.J.,Williams,TE,NCST,31,382,12.3,25,0
2004,CJ,Fayton,?,TENN,24,379,15.8,57,3
2004,Cleannord,Saintil,WR,MTSU,40,376,9.4,25,1
2004,Tab,Perry,WR,UCLA,22,375,17.0,47,3
2004,Andrew,Mooney,TE,OHIO,27,372,13.8,48,2
2004,John,Madsen,WR,UTAH,27,371,13.7,58,5
2004,Wendell,Octave,WR,IDHO,36,368,10.2,34,2
2004,Anthony,Fasano,TE,ND,27,367,13.6,42,4
2004,George,Murray,WR,CIN,30,361,12.0,29,0
2004,Ben,Obomanu,WR,AUB,25,359,14.4,43,7
2004,Darron,White,WR,ECU,26,359,13.8,46,1
2004,Jacob,Murphy,WR,ARMY,26,357,13.7,78,2
2004,Todd,Miller,WR,ISU,31,341,11.0,27,1
2004,Jakari,Wallace,WR,MINN,20,341,17.1,45,0
2004,Jason,Davis,RB,ILL,41,340,8.3,26,2
2004,Garrett,Cross,TE,CAL,28,339,12.1,49,5
2004,Jay'Mond,Cleveland,WR,SMU,24,339,14.1,59,0
2004,Tyler,Holden,WR,WYO,27,339,12.6,63,1
2004,Kerry,Johnson,WR,MISS,27,338,12.5,44,0
2004,Brian,Hare,WR,PUR,13,338,26.0,80,3
2004,Ross,Pilkington,WR,NEB,27,337,12.5,41,2
2004,Martin,Nance,WR,M-OH,25,337,13.5,26,1
2004,Buchie,Ibeh,WR,TEM,22,337,15.3,51,1
2004,Tony,Hunt,RB,PSU,39,334,8.6,32,0
2004,Darrin,Charles,WR,WIS,25,333,13.3,33,3
2004,Steve,Fleming,TE,ARIZ,23,332,14.4,54,2
2004,Robert,Jordan,WR,CAL,29,332,11.4,29,2
2004,Anthony,Perine,WR,USM,24,332,13.8,40,1
2004,Matt,Caddell,WR,ALA,17,331,19.5,48,1
2004,Terrance,Breaux,WR,BUFF,23,330,14.3,86,1
2004,Adarius,Bowman,WR,OKST,18,329,18.3,52,3
2004,Will,Prosser,WR,MSST,24,328,13.7,63,0
2004,Caleb,Blankenship,TE,TLSA,28,312,11.1,33,2
2004,Ben,Patrick,TE,DEL,32,311,9.7,45,1
2004,Ryan,Scott,WR,MEM,15,311,20.7,68,2
2004,Kendal,Briles,QB,HOU,25,311,12.4,63,0
2004,Joel,Filani,WR,TTU,18,310,17.2,63,2
2004,Kevin,Everett,TE,MIAMI,23,310,13.5,57,0
2004,Josh,Barge,WR,WYO,23,310,13.5,69,2
2004,Adam,McCauley,RB,LOU,22,309,14.0,31,3
2004,Jahkeen,Gilmore,WR,IND,23,308,13.4,80,2
2004,Matt,Herian,TE,NEB,24,308,12.8,43,3
2004,Agim,Shabaj,WR,MSU,29,308,10.6,28,1
2004,Jason,Anderson,WR,WAKE,20,308,15.4,85,1
2004,Jared,Quick,WR,NMSU,20,307,15.4,37,1
2004,Chris,Kelley,WR,MEM,18,304,16.9,60,2
2004,Prentiss,Elliott,RB,OKST,19,304,16.0,58,4
2004,Jeff,King,TE,GT,25,304,12.2,35,4
2004,Cooper,Wallace,TE,AUB,19,302,15.9,36,0
2004,Kyle,Brown,WR,MSU,23,302,13.1,44,1
2004,Trumaine,Riley,WR,EMU,20,302,15.1,64,2
2004,Brandon,Allen,WR,NMSU,26,300,11.5,44,1
2004,Matt,Spaeth,TE,MINN,24,298,12.4,47,4
2004,Taurean,Henderson,RB,TTU,60,286,4.8,24,2
2004,Tee,Milons,WR,MSST,24,285,11.9,32,2
2004,L'Tydrick,Riley,WR,TA&M,20,285,14.3,29,1
2004,Earvin,Taylor,WR,TA&M,22,285,13.0,71,2
2004,Cedric,Washington,WR,ARK,17,284,16.7,44,1
2004,Derek,Schouman,TE,BSU,15,284,18.9,44,2
2004,Jermaine,Jamison,WR,FRES,24,284,11.8,25,3
2004,Taye,Biddle,WR,MISS,15,283,18.9,43,1
2004,Warren,Holloway,WR,IOWA,29,283,9.8,56,1
2004,Brandon,Jones,RB,PUR,22,283,12.9,63,3
2004,Chansi,Stuckey,WR,CLEM,25,280,11.2,23,0
2004,Adam,Jennings,WR,FRES,22,280,12.7,54,5
2004,Levi,Dejohnette,WR,ARST,25,280,11.2,29,2
