2004,Adam Herrin,LB,RICE,35,39,74,0,0,0,0,0,0,0,0,0,0
2004,Eric Weddle,DB,WYO,28,46,74,1,-3,0,4,34,34,0,1,0,0
2004,Adam Lehnortt,LB,JMU,36,38,74,3,-20,0,0,0,0,0,0,0,0
2004,James King,LB,CMU,29,45,74,4,-25,0,0,0,0,0,0,0,0
2004,Darrell Brooks,S,ARIZ,26,47,73,1,-7,0,1,8,8,0,1,0,0
2004,William Kershaw,LB,MD,37,36,73,2,-18,0,1,3,3,0,1,0,0
2004,Kyle McKenzie,LB,MINN,29,44,73,2,-20,0,0,0,0,0,0,0,0
2004,Rob Robertson,LB,MISS,42,31,73,1,-3,0,0,0,0,0,0,0,0
2004,Kyle Chase,S,ECU,37,36,73,0,0,0,1,1,1,0,1,0,0
2004,Josh Bazinet,S,ORST,28,45,73,3,-26,0,1,0,0,0,1,0,0
2004,Derek Rehage,LB,M-OH,36,37,73,4,-36,0,0,0,0,0,0,0,0
2004,Aaron Harris,LB,OSU,32,41,73,2,-11,0,1,6,6,0,1,0,0
2004,Robert Watts,LB,USU,50,23,73,0,0,0,2,100,90,1,0,0,0
2004,Mike Gawelek,LB,ILL,51,22,73,0,0,0,1,0,0,0,1,0,0
2004,Mark Carlson,S,AFA,38,35,73,0,0,0,1,0,0,0,1,0,0
2004,Gemara Williams,DB,BUFF,22,51,73,0,0,0,0,0,0,0,0,0,0
2004,Jamar Enzor,LB,CIN,30,43,73,3,-26,0,0,0,0,0,1,0,0
2004,Rontrell Woodruff,DB,EMU,34,39,73,0,0,0,3,30,30,0,0,0,0
2004,David Pollack,DE,UGA,21,32,53,12,-92,0,0,0,0,0,0,0,0
2004,Gerald Alexander,S,BSU,10,43,53,0,0,0,5,50,30,0,0,0,0
2004,Kyle Williams,DT,LSU,37,16,53,5,-40,0,0,0,0,0,1,0,0
2004,David Holloway,LB,MD,27,26,53,1,-10,0,0,0,0,0,0,0,0
2004,Kenneth Stanford,CB,DUKE,18,35,53,0,0,0,2,0,0,0,0,0,0
2004,Tommy Richardson,LB,UNC,25,28,53,0,0,0,0,0,0,0,1,0,0
2004,Marcus Hamilton,CB,UVA,19,34,53,0,0,0,4,-2,0,0,1,0,0
2004,Wendell Brown,LB,BALL,28,25,53,1,-5,0,0,0,0,0,1,0,0
2004,Ryan Sherwood-Ericsson,DB,BUFF,27,26,53,1,-13,0,0,0,0,0,1,0,0
2004,Anthony Tyus,LB,CMU,33,20,53,0,0,0,0,0,0,0,0,0,0
2004,Brandon Meriweather,S,MIAMI,24,29,53,0,-5,0,2,12,12,0,1,0,0
2004,Rocky McIntosh,?,MIAMI,28,25,53,3,-12,0,0,0,0,0,0,0,0
2004,Ricardo Hurley,LB,SC,18,35,53,0,-6,0,0,0,0,0,0,0,0
2004,Phil Alexander,DL,TOL,29,24,53,4,-27,0,0,0,0,0,0,0,0
2004,Antonio Malone,CB,TOL,21,32,53,1,-12,0,2,2,2,0,0,0,0
2004,Dusty Hoffschneider,NT,WYO,31,22,53,2,-19,0,0,0,0,0,1,0,0
2004,Matt McChesney,DT,COLO,28,24,52,4,-30,0,0,0,0,0,0,0,0
2004,Kenny Patton,CB,HAW,18,34,52,0,0,0,1,0,0,0,0,0,0
2004,Barry Cofield,EAST,32,20,52,3,-12,0,0,0,0,0,0,0,0
2004,Kelvin Robinson,LB,MISS,19,33,52,2,-13,0,0,0,0,0,1,0,0
2004,Brian Greene,S,DUKE,32,20,52,0,0,0,0,0,0,0,0,0,0
2004,Marcus Hudson,CB,NCST,20,32,52,2,-20,0,2,61,60,1,1,0,0
2004,Stephen Tulloch,LB,NCST,29,23,52,1,-3,0,0,0,0,0,0,0,0
2004,Mahlon Carey,S,UNC,20,32,52,0,0,0,0,0,0,0,0,0,0
2004,Warren Braxton,S,WAKE,17,35,52,2,-15,0,1,10,10,0,0,0,0
2004,Joe Porter,CB,RUTG,14,38,52,0,0,0,5,14,7,0,0,0,0
2004,Kelvin Smith,LB,SYR,23,29,52,0,0,0,2,26,22,1,0,0,0
2004,Lawrence Wade,S,TEM,35,17,52,1,-10,0,0,0,0,0,0,0,0
2004,Marcus West,DE,MEM,26,26,52,5,-42,0,0,0,0,0,0,0,0
2004,Michael Tolbert,LB,BAY,20,32,52,2,-14,0,0,0,0,0,0,0,0
